date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi,median_credit_score_all,median_credit_score_coc,median_credit_score_whi
2/1/2020,02195,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**
2/1/2020,02198,23.08,n/a*,n/a*,27.69,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,4.62,n/a*,n/a*,n/a*,n/a*,n/a*,655,n/a*,n/a*
2/1/2020,02220,26.43,n/a**,26.43,22.14,n/a**,22.14,n/a*,n/a**,n/a*,34.9,n/a**,34.9,n/a*,n/a**,n/a*,1.96,n/a**,1.96,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5,n/a**,5,n/a*,n/a**,n/a*,705,n/a**,705
2/1/2020,02232,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*
2/1/2020,02240,19.09,n/a*,15.28,20,n/a*,19.44,n/a*,n/a*,n/a*,36.8,n/a*,34.32,n/a*,n/a*,n/a*,1.32,n/a*,1.96,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,2.73,n/a*,1.39,n/a*,n/a*,n/a*,710,n/a*,716
2/1/2020,02261,18.06,n/a**,16.81,21.53,n/a**,21.01,n/a*,n/a**,n/a*,34.09,n/a**,33.81,n/a*,n/a**,n/a*,0.99,n/a**,1.16,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0.69,n/a**,0.84,n/a*,n/a**,n/a*,720,n/a**,729
2/1/2020,02280,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*
2/1/2020,02282,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**
2/1/2020,02290,30.36,n/a*,n/a*,26.79,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0,n/a*,n/a*,n/a*,n/a*,n/a*,661,n/a*,n/a*
2/1/2020,04001,49.34,57.12,23.53,53.62,60.5,30.15,3108,3784,n/a*,44.1,53.77,24.74,31.62,34.51,n/a*,7.27,7.02,8,15.89,18.58,3.85,7.35,n/a*,n/a*,15.24,18.94,4.41,7.19,7.75,n/a*,596,575,717
2/1/2020,04003,24.19,29.67,20.43,30.02,33.53,25.64,1448,989,1840,30.79,32.78,28.06,15.09,n/a*,16.67,5.86,7.58,5.05,3.35,5.61,2.77,2.59,n/a*,2.21,3.63,3.56,3.24,6.58,n/a*,n/a*,689,668,714
2/1/2020,04005,28.33,51.28,21.5,32.84,53.63,26.25,2291,3601,1701,32.74,47.65,29.73,12.39,21.05,10.96,6.72,14.29,5.74,5.81,12.09,3.84,2,n/a*,1.69,6.52,10.9,4.83,12.03,11.76,12.9,668,584,694
2/1/2020,04007,27.14,n/a*,18.07,34.57,n/a*,25.42,1662,n/a*,1082,26.76,n/a*,22.07,23.73,n/a*,n/a*,4.33,n/a*,3.53,3.38,n/a*,0.79,2.27,n/a*,0,3.07,n/a*,1.68,n/a*,n/a*,n/a*,683,n/a*,726
2/1/2020,04009,32.14,60.49,23.18,40.55,65.43,32.45,2289,4991,n/a*,33.48,n/a*,31.27,14.81,n/a*,n/a*,7.52,n/a*,4.49,4.57,n/a*,6.33,2.88,n/a*,n/a*,5.04,4.94,5.3,n/a*,n/a*,n/a*,659,552,678
2/1/2020,04011,39.67,n/a*,n/a*,52.07,n/a*,n/a*,1071,n/a*,n/a*,46.57,n/a*,n/a*,n/a*,n/a*,n/a*,5.56,n/a*,n/a*,5.26,n/a*,n/a*,n/a*,n/a*,n/a*,8.26,n/a*,n/a*,n/a*,n/a*,n/a*,618,n/a*,n/a*
2/1/2020,04012,31.45,36.75,16.67,37.46,42.17,25.56,2045,2028,n/a*,28.57,34.61,19.61,n/a*,n/a*,n/a*,7.44,9.59,n/a*,6.09,8.96,n/a*,n/a*,n/a*,n/a*,5.3,6.02,5.56,n/a*,n/a*,n/a*,663,649,683
2/1/2020,04013,25.94,42.11,17.58,32.01,49.19,23.08,2076,1980,2011,29.68,36.9,26.51,17.81,25.78,13.73,5.89,10.18,4.44,4.41,7.84,2.75,2.12,4.61,1.34,4.58,6.49,3.44,12.49,13.5,12.04,687,627,725
2/1/2020,04015,28.01,n/a*,28.1,34.77,n/a*,34.71,2165,n/a*,2095,29.6,n/a*,29.71,26.25,n/a*,25.34,6.72,n/a*,6.69,3.69,n/a*,3.58,2.14,n/a*,2.19,5.35,n/a*,5.19,10.81,n/a*,10.47,676,n/a*,676
2/1/2020,04017,39.34,57.95,24.93,44.99,59.42,33.47,3045,3858,1808,34.31,49.56,28.97,32.43,42.31,13.79,8.87,11.61,7.82,11.18,19.35,4.78,3.45,n/a*,1.6,8.14,13.8,4.53,8.26,10.59,n/a*,639,567,688
2/1/2020,04019,26.62,39.55,18.46,31.73,45.54,22.76,1827,1803,1907,30.01,37.3,25.92,19.22,23.94,16.67,6.03,9.73,4.38,4.07,7.12,2.11,2.62,4.81,1.97,3.93,6.18,2.81,10.13,9.15,11.66,685,641,727
2/1/2020,04021,27.13,39.53,21.97,34.7,46.87,29.05,2067,1534,2322,32.56,38.01,30.06,18.81,29.31,17.72,6.05,7.79,5.21,3.94,7.37,3.21,3.52,3.64,3.45,5.23,5.37,4.39,8.14,n/a*,8.13,676,642,701
2/1/2020,04023,25.9,28.29,12.63,28.9,31.86,14.74,1412,1318,n/a*,36.43,38.15,28.37,19.18,20.31,n/a*,7.71,8.48,5.41,6.03,6.58,n/a*,8.33,9.38,n/a*,4.32,4.86,1.05,n/a*,n/a*,n/a*,668,664,745
2/1/2020,04025,19.69,n/a**,19.78,24.92,n/a**,25.02,2419,n/a**,2371,25.32,n/a**,25.44,19.33,n/a**,19.32,4.33,n/a**,4.3,3.57,n/a**,3.64,1.03,n/a**,0.86,3.62,n/a**,3.65,10.56,n/a**,10.71,722,n/a**,722
2/1/2020,04027,27.04,31.24,15.9,32.62,36.92,21.56,1838,1734,1509,32.68,35.58,22.68,16.61,19.39,n/a*,7.47,8.65,4.33,3.88,4.17,5.76,4.77,6.22,2.13,4.8,5.79,2.96,9.46,8.33,n/a*,672,659,735
2/1/2020,05001,36.23,n/a**,36.23,40.58,n/a**,40.58,1377,n/a**,1377,33.4,n/a**,33.4,n/a*,n/a**,n/a*,7.75,n/a**,7.75,9.48,n/a**,9.48,n/a*,n/a**,n/a*,1.45,n/a**,1.45,n/a*,n/a**,n/a*,651,n/a**,651
2/1/2020,05003,36.76,n/a*,37.27,46.76,n/a*,47.2,1407,n/a*,1406,31.75,n/a*,31.95,20.69,n/a*,20.69,7.59,n/a*,7.25,5.19,n/a*,5.56,n/a*,n/a*,n/a*,1.18,n/a*,1.24,n/a*,n/a*,n/a*,653,n/a*,652
2/1/2020,05005,25.1,n/a**,24.8,30.17,n/a**,29.76,1949,n/a**,1995,26.34,n/a**,26.08,24.39,n/a**,25.32,3.4,n/a**,3.27,1.06,n/a**,1.09,5.14,n/a**,5.21,1.82,n/a**,1.88,n/a*,n/a**,n/a*,709,n/a**,710
2/1/2020,05007,21.95,n/a**,22.49,26.89,n/a**,27.54,1660,n/a**,1670,27.92,n/a**,28.04,15.51,n/a**,15.69,5.04,n/a**,5.32,3.59,n/a**,3.65,2.82,n/a**,2.77,2.08,n/a**,2.17,9.2,n/a**,9.88,707,n/a**,703
2/1/2020,05009,28.8,n/a**,28.45,34.24,n/a**,33.84,1595,n/a**,1592,30.9,n/a**,31.35,22.97,n/a**,20.83,7.02,n/a**,7.29,5.67,n/a**,5.88,1.28,n/a**,1.33,2.08,n/a**,2.19,n/a*,n/a**,n/a*,675,n/a**,675
2/1/2020,05011,33.54,n/a**,n/a*,41.77,n/a**,n/a*,1100,n/a**,n/a*,35.66,n/a**,n/a*,n/a*,n/a**,n/a*,12.68,n/a**,n/a*,7.14,n/a**,n/a*,n/a*,n/a**,n/a*,0,n/a**,n/a*,n/a*,n/a**,n/a*,661,n/a**,n/a*
2/1/2020,05013,35.85,n/a*,n/a*,37.74,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,5.66,n/a*,n/a*,n/a*,n/a*,n/a*,645,n/a*,n/a*
2/1/2020,05015,31.64,n/a**,31.64,36.49,n/a**,36.49,1028,n/a**,1028,28.56,n/a**,28.56,n/a*,n/a**,n/a*,7.04,n/a**,7.04,5.91,n/a**,5.91,3.7,n/a**,3.7,1.39,n/a**,1.39,n/a*,n/a**,n/a*,675,n/a**,675
2/1/2020,05017,53.22,59.26,n/a*,61.4,70.37,n/a*,1799,1799,n/a*,40.24,n/a*,n/a*,n/a*,n/a*,n/a*,16.39,n/a*,n/a*,10.77,n/a*,n/a*,n/a*,n/a*,n/a*,2.92,2.47,n/a*,n/a*,n/a*,n/a*,586,577,n/a*
2/1/2020,05019,32.65,n/a**,31.86,39.46,n/a**,38.05,1673,n/a**,1623,30.68,n/a**,31.17,n/a*,n/a**,n/a*,7.75,n/a**,6.9,2.65,n/a**,2.27,n/a*,n/a**,n/a*,4.08,n/a**,4.42,n/a*,n/a**,n/a*,663,n/a**,665
2/1/2020,05021,35.68,n/a**,35.68,46.26,n/a**,46.26,1623,n/a**,1623,31.98,n/a**,31.98,n/a*,n/a**,n/a*,7.29,n/a**,7.29,1.1,n/a**,1.1,n/a*,n/a**,n/a*,2.64,n/a**,2.64,n/a*,n/a**,n/a*,640,n/a**,640
2/1/2020,05023,26.59,n/a**,26.59,30.33,n/a**,30.33,1434,n/a**,1434,27.1,n/a**,27.1,n/a*,n/a**,n/a*,7.11,n/a**,7.11,2.94,n/a**,2.94,4.12,n/a**,4.12,1.32,n/a**,1.32,n/a*,n/a**,n/a*,691,n/a**,691
2/1/2020,05025,26.55,n/a**,26.55,30.09,n/a**,30.09,n/a*,n/a**,n/a*,33.1,n/a**,33.1,n/a*,n/a**,n/a*,5.66,n/a**,5.66,1.75,n/a**,1.75,n/a*,n/a**,n/a*,1.77,n/a**,1.77,n/a*,n/a**,n/a*,675,n/a**,675
2/1/2020,05027,41.95,n/a*,42.86,50.86,n/a*,47.32,1843,n/a*,2238,38.6,n/a*,34.69,29.63,n/a*,n/a*,6.04,n/a*,n/a*,5.22,n/a*,n/a*,n/a*,n/a*,n/a*,4.31,n/a*,2.68,n/a*,n/a*,n/a*,635,n/a*,637
2/1/2020,05029,33.54,n/a*,33.75,38.87,n/a*,39.12,1916,n/a*,1916,34.82,n/a*,34.91,n/a*,n/a*,n/a*,9.09,n/a*,9.15,8.09,n/a*,8.09,4.29,n/a*,4.35,3.13,n/a*,3.15,n/a*,n/a*,n/a*,657,n/a*,654
2/1/2020,05031,35.86,n/a**,38.29,42.87,n/a**,44.81,1669,n/a**,1684,32.62,n/a**,33.55,16.72,n/a**,19.75,8.62,n/a**,8.99,3.59,n/a**,3.02,2.47,n/a**,2.7,2.42,n/a**,2.52,n/a*,n/a**,n/a*,659,n/a**,652
2/1/2020,05033,34.88,n/a**,34.81,41.15,n/a**,41.22,1545,n/a**,1541,33.86,n/a**,34.05,16.8,n/a**,16.8,9.33,n/a**,9.32,3.91,n/a**,3.74,5.41,n/a**,5.49,2.33,n/a**,2.27,n/a*,n/a**,n/a*,663,n/a**,663
2/1/2020,05035,49.37,56.45,n/a*,53.67,60.37,n/a*,1729,1555,n/a*,40.55,41.07,n/a*,27.21,31.51,n/a*,11.04,13.38,n/a*,7.14,8.94,n/a*,7.41,3.92,n/a*,3.67,4.38,n/a*,n/a*,n/a*,n/a*,597,576,n/a*
2/1/2020,05037,41.24,n/a**,39.23,47.08,n/a**,44.62,1372,n/a**,1312,34.75,n/a**,34.57,n/a*,n/a**,n/a*,7.2,n/a**,6.5,5.56,n/a**,5.66,n/a*,n/a**,n/a*,3.65,n/a**,3.85,n/a*,n/a**,n/a*,644,n/a**,651
2/1/2020,05039,43.62,n/a*,n/a*,48.94,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1.06,n/a*,n/a*,n/a*,n/a*,n/a*,636,n/a*,n/a*
2/1/2020,05041,44.51,n/a**,n/a*,50.61,n/a**,n/a*,1699,n/a**,n/a*,43.63,n/a**,n/a*,n/a*,n/a**,n/a*,12.16,n/a**,n/a*,10.61,n/a**,n/a*,n/a*,n/a**,n/a*,1.22,n/a**,n/a*,n/a*,n/a**,n/a*,611,n/a**,n/a*
2/1/2020,05043,35.74,n/a*,36.25,39.71,n/a*,40.42,2230,n/a*,2259,30.08,n/a*,30.43,n/a*,n/a*,n/a*,10.66,n/a*,10.58,3.36,n/a*,3.88,n/a*,n/a*,n/a*,2.89,n/a*,2.92,n/a*,n/a*,n/a*,656,n/a*,653
2/1/2020,05045,28.31,n/a**,28.35,31.15,n/a**,31.16,1943,n/a**,1981,32.17,n/a**,32.14,20,n/a**,19.95,7.71,n/a**,7.6,4.7,n/a**,4.49,1.22,n/a**,1.23,3.76,n/a**,3.75,5.8,n/a**,5.88,678,n/a**,677
2/1/2020,05047,29.34,n/a**,29.34,30.17,n/a**,30.17,1785,n/a**,1785,33.73,n/a**,33.73,n/a*,n/a**,n/a*,7.21,n/a**,7.21,4.44,n/a**,4.44,3.64,n/a**,3.64,2.48,n/a**,2.48,n/a*,n/a**,n/a*,675,n/a**,675
2/1/2020,05049,24.71,n/a**,24.86,35.06,n/a**,35.26,1235,n/a**,1235,29.7,n/a**,29.98,n/a*,n/a**,n/a*,6.17,n/a**,6.17,6.49,n/a**,6.49,n/a*,n/a**,n/a*,2.87,n/a**,2.89,n/a*,n/a**,n/a*,679,n/a**,679
2/1/2020,05051,35.46,n/a**,35.4,38.41,n/a**,38.37,1615,n/a**,1595,30.42,n/a**,30.33,22.75,n/a**,21.49,8.71,n/a**,8.18,3.87,n/a**,3.94,3.14,n/a**,3.2,1.87,n/a**,1.86,n/a*,n/a**,n/a*,669,n/a**,669
2/1/2020,05053,30.63,n/a*,30.74,37.27,n/a*,37.41,1934,n/a*,1934,33.49,n/a*,33.67,n/a*,n/a*,n/a*,9.22,n/a*,9.22,3.94,n/a*,3.94,1.67,n/a*,1.67,1.11,n/a*,1.11,n/a*,n/a*,n/a*,665,n/a*,664
2/1/2020,05055,39.42,n/a**,39.01,44.29,n/a**,43.96,1748,n/a**,1786,33.3,n/a**,33,24.44,n/a**,23.6,8.89,n/a**,8.61,3.94,n/a**,3.98,3.23,n/a**,3.31,1.83,n/a**,1.86,n/a*,n/a**,n/a*,646,n/a**,646
2/1/2020,05057,40.59,n/a*,n/a*,46.76,n/a*,n/a*,1807,n/a*,n/a*,40.41,n/a*,n/a*,n/a*,n/a*,n/a*,9.09,n/a*,n/a*,7.84,n/a*,n/a*,n/a*,n/a*,n/a*,8.24,n/a*,n/a*,n/a*,n/a*,n/a*,633,n/a*,n/a*
2/1/2020,05059,32.9,n/a**,32.97,39.22,n/a**,39.3,1745,n/a**,1745,32.67,n/a**,32.6,17.31,n/a**,17.31,10.31,n/a**,10.36,2.67,n/a**,2.67,3.75,n/a**,3.75,2.4,n/a**,2.4,n/a*,n/a**,n/a*,667,n/a**,666
2/1/2020,05061,31.58,n/a**,32.52,39.27,n/a**,40.78,1834,n/a**,1847,29.12,n/a**,25.89,n/a*,n/a**,n/a*,3.96,n/a**,4.88,5.08,n/a**,5.21,n/a*,n/a**,n/a*,3.24,n/a**,3.88,n/a*,n/a**,n/a*,671,n/a**,670
2/1/2020,05063,34.14,n/a**,33.94,40.13,n/a**,39.93,1265,n/a**,1265,33.73,n/a**,33.76,20,n/a**,19.51,9.33,n/a**,9.31,6.55,n/a**,6.32,3.15,n/a**,3.17,4.37,n/a**,4.49,n/a*,n/a**,n/a*,661,n/a**,660
2/1/2020,05065,30.46,n/a**,30.46,37.93,n/a**,37.93,1174,n/a**,1174,30.61,n/a**,30.61,n/a*,n/a**,n/a*,9.52,n/a**,9.52,1.52,n/a**,1.52,n/a*,n/a**,n/a*,1.15,n/a**,1.15,n/a*,n/a**,n/a*,673,n/a**,673
2/1/2020,05067,38.61,n/a**,38.49,43.24,n/a**,42.86,1970,n/a**,2037,33.46,n/a**,33.81,n/a*,n/a**,n/a*,2.91,n/a**,2.97,3.45,n/a**,3.49,n/a*,n/a**,n/a*,2.32,n/a**,2.38,n/a*,n/a**,n/a*,649,n/a**,650
2/1/2020,05069,45.75,52.03,32.05,51.23,58.55,35.61,1948,1958,1840,37.97,42.55,30.31,30.33,32.65,22.64,11.51,14.34,6.02,7.31,7.96,5.41,8.02,10.34,5.63,3.12,3.77,1.78,n/a*,n/a*,n/a*,615,591,670
2/1/2020,05071,33.11,n/a**,33.11,36.39,n/a**,36.39,1794,n/a**,1794,35.98,n/a**,35.98,n/a*,n/a**,n/a*,5.34,n/a**,5.34,3.28,n/a**,3.28,3.95,n/a**,3.95,1.64,n/a**,1.64,n/a*,n/a**,n/a*,666,n/a**,666
2/1/2020,05073,36.36,n/a**,n/a*,44.63,n/a**,n/a*,1478,n/a**,n/a*,26.91,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.31,n/a**,n/a*,n/a*,n/a**,n/a*,651,n/a**,n/a*
2/1/2020,05075,30.58,n/a**,30.69,42.09,n/a**,42.24,1963,n/a**,1963,32,n/a**,31.89,n/a*,n/a**,n/a*,3.79,n/a**,3.82,2.54,n/a**,2.56,n/a*,n/a**,n/a*,1.8,n/a**,1.81,n/a*,n/a**,n/a*,663,n/a**,662
2/1/2020,05077,44.25,44.09,n/a*,53.1,55.91,n/a*,1439,1345,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,2.65,2.15,n/a*,n/a*,n/a*,n/a*,608,608,n/a*
2/1/2020,05079,35.82,n/a*,32.74,40.3,n/a*,38.05,1054,n/a*,n/a*,36.89,n/a*,32.87,n/a*,n/a*,n/a*,8.62,n/a*,n/a*,5,n/a*,n/a*,n/a*,n/a*,n/a*,3.73,n/a*,4.42,n/a*,n/a*,n/a*,638,n/a*,641
2/1/2020,05081,37.88,n/a**,37.88,45.96,n/a**,45.96,1686,n/a**,1686,31.6,n/a**,31.6,n/a*,n/a**,n/a*,6.67,n/a**,6.67,7.69,n/a**,7.69,n/a*,n/a**,n/a*,5.05,n/a**,5.05,n/a*,n/a**,n/a*,655,n/a**,655
2/1/2020,05083,28.84,n/a**,28.84,34.66,n/a**,34.66,1733,n/a**,1733,32.88,n/a**,32.88,n/a*,n/a**,n/a*,9.83,n/a**,9.83,3.38,n/a**,3.38,8.33,n/a**,8.33,1.59,n/a**,1.59,n/a*,n/a**,n/a*,668,n/a**,668
2/1/2020,05085,30.23,n/a**,30.5,33.57,n/a**,33.83,1798,n/a**,1798,39.89,n/a**,39.87,23.73,n/a**,24.14,8.88,n/a**,8.99,6.9,n/a**,6.93,4.69,n/a**,4.8,2.8,n/a**,2.77,n/a*,n/a**,n/a*,666,n/a**,666
2/1/2020,05087,27.37,n/a**,27.37,34.64,n/a**,34.64,2396,n/a**,2396,27.15,n/a**,27.15,n/a*,n/a**,n/a*,10.96,n/a**,10.96,3.49,n/a**,3.49,n/a*,n/a**,n/a*,2.23,n/a**,2.23,n/a*,n/a**,n/a*,688,n/a**,688
2/1/2020,05089,24.91,n/a**,24.91,35.02,n/a**,35.02,1328,n/a**,1328,27.57,n/a**,27.57,n/a*,n/a**,n/a*,7.93,n/a**,7.93,2,n/a**,2,6.41,n/a**,6.41,2.89,n/a**,2.89,n/a*,n/a**,n/a*,706,n/a**,706
2/1/2020,05091,42.06,n/a*,42.06,51.56,n/a*,51.75,2262,n/a*,2257,33.61,n/a*,33.31,20,n/a*,18.92,9.36,n/a*,9.51,5.84,n/a*,5.88,3.42,n/a*,3.45,4.83,n/a*,4.92,n/a*,n/a*,n/a*,634,n/a*,635
2/1/2020,05093,45.25,n/a**,41.13,54.07,n/a**,47.52,1411,n/a**,1266,33.97,n/a**,31.22,28.21,n/a**,n/a*,11.82,n/a**,7.69,5.91,n/a**,n/a*,5.95,n/a**,n/a*,3.05,n/a**,2.84,n/a*,n/a**,n/a*,621,n/a**,651
2/1/2020,05095,40.3,n/a**,n/a*,44.78,n/a**,n/a*,1698,n/a**,n/a*,39.77,n/a**,n/a*,n/a*,n/a**,n/a*,7.02,n/a**,n/a*,9.43,n/a**,n/a*,n/a*,n/a**,n/a*,1.49,n/a**,n/a*,n/a*,n/a**,n/a*,649,n/a**,n/a*
2/1/2020,05097,29.41,n/a**,29.41,28.57,n/a**,28.57,n/a*,n/a**,n/a*,29.62,n/a**,29.62,n/a*,n/a**,n/a*,6.56,n/a**,6.56,13.21,n/a**,13.21,n/a*,n/a**,n/a*,1.68,n/a**,1.68,n/a*,n/a**,n/a*,675,n/a**,675
2/1/2020,05099,41.12,n/a**,n/a*,53.27,n/a**,n/a*,936,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.87,n/a**,n/a*,n/a*,n/a**,n/a*,609,n/a**,n/a*
2/1/2020,05101,17.95,n/a*,18.75,29.06,n/a*,30.36,n/a*,n/a*,n/a*,28.49,n/a*,29.66,n/a*,n/a*,n/a*,6.56,n/a*,6.9,1.82,n/a*,1.92,n/a*,n/a*,n/a*,1.71,n/a*,1.79,n/a*,n/a*,n/a*,696,n/a*,693
2/1/2020,05103,37.6,n/a**,36.76,40.53,n/a**,38.24,1398,n/a**,n/a*,39.03,n/a**,n/a*,n/a*,n/a**,n/a*,8.23,n/a**,n/a*,7.69,n/a**,n/a*,n/a*,n/a**,n/a*,1.87,n/a**,2.94,n/a*,n/a**,n/a*,650,n/a**,642
2/1/2020,05105,25.34,n/a**,25.34,30.82,n/a**,30.82,n/a*,n/a**,n/a*,36.49,n/a**,36.49,n/a*,n/a**,n/a*,8,n/a**,8,4.23,n/a**,4.23,n/a*,n/a**,n/a*,4.11,n/a**,4.11,n/a*,n/a**,n/a*,666,n/a**,666
2/1/2020,05107,49.61,55.15,n/a*,55.86,62.37,n/a*,1800,1663,n/a*,38.27,41.8,n/a*,n/a*,n/a*,n/a*,12.5,13.24,n/a*,8.64,9.26,n/a*,n/a*,n/a*,n/a*,4.3,5.15,n/a*,n/a*,n/a*,n/a*,596,577,n/a*
2/1/2020,05109,32.45,n/a**,32.45,37.09,n/a**,37.09,1103,n/a**,1103,25.56,n/a**,25.56,n/a*,n/a**,n/a*,3.17,n/a**,3.17,6.56,n/a**,6.56,n/a*,n/a**,n/a*,1.99,n/a**,1.99,n/a*,n/a**,n/a*,671,n/a**,671
2/1/2020,05111,46.26,n/a**,46.38,54.28,n/a**,54.42,1406,n/a**,1406,29.54,n/a**,29.62,32.08,n/a**,32.08,8.96,n/a**,9.02,4.65,n/a**,4.69,5.36,n/a**,5.45,1.6,n/a**,1.61,n/a*,n/a**,n/a*,608,n/a**,607
2/1/2020,05113,29.02,n/a**,29.02,35.66,n/a**,35.66,1443,n/a**,1443,29.06,n/a**,29.06,n/a*,n/a**,n/a*,10.67,n/a**,10.67,4.9,n/a**,4.9,2.63,n/a**,2.63,2.45,n/a**,2.45,n/a*,n/a**,n/a*,682,n/a**,682
2/1/2020,05115,32.71,n/a**,33,37.11,n/a**,37.29,1172,n/a**,1172,34.2,n/a**,34.67,18.67,n/a**,19.14,7.19,n/a**,7.33,3.74,n/a**,3.59,2.34,n/a**,2.4,3.13,n/a**,3.09,n/a*,n/a**,n/a*,667,n/a**,667
2/1/2020,05117,27.03,n/a**,26.36,33.33,n/a**,32.73,n/a*,n/a**,n/a*,28.07,n/a**,28.07,n/a*,n/a**,n/a*,5.77,n/a**,5.77,3.77,n/a**,1.92,n/a*,n/a**,n/a*,0.9,n/a**,0.91,n/a*,n/a**,n/a*,681,n/a**,687
2/1/2020,05119,35.53,53.68,24.41,38.83,57.67,27.45,1953,2176,1956,34.85,43.92,30.63,26.2,35.71,20,8.89,17.01,6.42,7.01,15.6,3.76,3.81,7.22,3.25,2.99,3.65,2.44,10.22,9.26,9.09,663,584,704
2/1/2020,05121,29.41,n/a**,29.41,34.12,n/a**,34.12,1168,n/a**,1168,25.99,n/a**,25.99,n/a*,n/a**,n/a*,11,n/a**,11,6.38,n/a**,6.38,n/a*,n/a**,n/a*,2.35,n/a**,2.35,n/a*,n/a**,n/a*,667,n/a**,667
2/1/2020,05123,49.67,54.11,39.02,58.88,64.25,43.9,1706,1665,n/a*,39.42,45.42,29.74,n/a*,n/a*,n/a*,11.67,14.1,n/a*,9.73,11.27,n/a*,n/a*,n/a*,n/a*,2.96,2.9,1.22,n/a*,n/a*,n/a*,588,564,671
2/1/2020,05125,26.25,n/a**,26.21,29.9,n/a**,29.81,2054,n/a**,2034,31.25,n/a**,31.05,14.62,n/a**,14.29,8.32,n/a**,8.33,4.57,n/a**,4.5,3.46,n/a**,3.6,1.8,n/a**,1.77,n/a*,n/a**,n/a*,692,n/a**,692
2/1/2020,05127,44.14,n/a**,44.14,51.03,n/a**,51.03,1585,n/a**,1585,33.95,n/a**,33.95,n/a*,n/a**,n/a*,5.26,n/a**,5.26,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0.69,n/a**,0.69,n/a*,n/a**,n/a*,624,n/a**,624
2/1/2020,05129,32.71,n/a**,32.71,42.99,n/a**,42.99,n/a*,n/a**,n/a*,39.04,n/a**,39.04,n/a*,n/a**,n/a*,4,n/a**,4,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,2.8,n/a**,2.8,n/a*,n/a**,n/a*,668,n/a**,668
